2,7,0,221,55
2,8,0,225,69
2,9,0,230,87
2,10,0,235,108
2,21,0,200,255
2,22,0,181,255
2,29,0,109,255
2,30,0,109,255
3,6,0,221,52
3,7,0,221,52
3,11,0,234,103
3,21,0,222,255
3,22,0,205,255
3,29,0,109,255
3,30,0,109,255
4,5,0,221,52
4,6,0,221,52
4,29,0,115,255
4,30,0,109,255
5,5,0,221,52
5,6,0,221,52
5,14,0,237,114
5,15,0,243,138
5,18,0,255,210
5,19,0,255,230
5,21,0,253,255
5,22,0,244,255
5,25,0,195,255
5,26,0,177,255
5,27,0,160,255
5,28,0,144,255
5,29,0,130,255
5,30,0,118,255
5,34,0,109,255
5,35,0,109,255
5,36,0,109,255
6,5,0,221,52
6,6,0,221,52
6,9,0,221,52
6,10,0,221,52
6,11,0,221,52
6,12,0,221,55
6,14,0,230,87
6,15,0,235,108
6,18,0,253,181
6,19,0,255,204
6,21,0,255,242
6,22,0,255,255
6,24,0,234,255
6,25,0,218,255
6,29,0,148,255
6,30,0,133,255
6,32,0,111,255
6,33,0,109,255
6,37,0,109,255
6,38,0,109,255
7,5,0,221,52
7,6,0,221,52
7,11,0,221,52
7,12,0,221,52
7,14,0,224,65
7,15,0,228,82
7,18,0,246,150
7,19,0,252,175
7,21,0,255,220
7,22,0,255,238
7,24,0,249,255
7,25,0,237,255
7,29,0,168,255
7,30,0,152,255
7,32,0,123,255
7,33,0,113,255
7,37,0,109,255
7,38,0,109,255
8,5,0,221,52
8,6,0,221,52
8,11,0,221,52
8,12,0,221,52
8,14,0,221,52
8,15,0,223,61
8,18,0,239,120
8,19,0,245,144
8,21,0,255,193
8,22,0,255,215
8,24,0,255,249
8,25,0,251,255
8,29,0,190,255
8,30,0,172,255
8,32,0,140,255
8,33,0,126,255
8,37,0,109,255
8,38,0,109,255
9,6,0,221,52
9,7,0,221,52
9,10,0,221,52
9,11,0,221,52
9,14,0,221,52
9,15,0,221,52
9,18,0,231,92
9,19,0,237,114
9,21,0,249,163
9,22,0,254,187
9,24,0,255,230
9,25,0,255,246
9,29,0,214,255
9,30,0,195,255
9,32,0,160,255
9,33,0,144,255
9,37,0,109,255
9,38,0,109,255
10,7,0,221,52
10,8,0,221,52
10,9,0,221,52
10,10,0,221,52
10,15,0,221,52
10,16,0,221,52
10,17,0,221,55
10,18,0,225,69
10,21,0,242,132
10,22,0,248,157
10,25,0,255,225
10,26,0,255,242
10,27,0,255,255
10,28,0,247,255
10,29,0,234,255
10,30,0,218,255
10,34,0,148,255
10,35,0,133,255
10,36,0,120,255
14,2,0,61,255
14,3,0,104,255
14,4,0,149,255
14,5,0,192,255
14,6,0,229,255
14,7,0,254,255
14,8,0,255,233
14,9,0,255,200
14,10,0,255,160
14,11,0,255,118
14,12,0,255,77
14,13,0,255,40
14,14,0,255,11
14,15,9,255,0
14,16,35,255,0
14,17,70,255,0
14,18,108,255,0
14,19,149,255,0
14,20,187,255,0
14,21,221,255,0
14,22,247,255,0
14,23,255,243,0
14,24,255,211,0
14,25,255,170,0
14,26,255,126,0
14,27,255,81,0
14,28,255,41,0
14,29,255,10,0
14,30,255,0,10
14,31,255,0,37
14,32,255,0,71
14,33,255,0,110
14,34,255,0,150
14,35,255,0,188
14,36,255,0,222
14,37,255,0,247
14,38,241,0,255
14,39,205,0,255
14,40,161,0,255
14,41,113,0,255
