1,43,0,255,255
1,44,0,255,255
2,41,0,255,255
2,42,0,255,255
2,43,0,255,255
2,44,0,255,255
3,40,0,255,255
3,41,0,255,255
3,42,0,255,255
3,43,0,255,255
3,44,0,255,255
4,40,0,255,255
4,41,0,255,255
4,42,0,255,255
4,43,0,255,255
4,44,0,255,255
5,42,0,255,255
5,43,0,255,255
5,44,0,255,255
9,42,0,255,255
9,43,0,255,255
9,44,0,255,255
10,40,0,255,255
10,41,0,255,255
10,42,0,255,255
10,43,0,255,255
10,44,0,255,255
11,40,0,255,255
11,41,0,255,255
11,42,0,255,255
11,43,0,255,255
11,44,0,255,255
12,41,0,255,255
12,42,0,255,255
12,43,0,255,255
12,44,0,255,255
13,43,0,255,255
13,44,0,255,255
